Platform,Category,UserRecordType,Title,Country,ReleaseType,Publisher,Developer,Genre,CreatedAt,Ownership,PriceLoose,PriceCIB,PriceNew,YourPrice,PricePaid,ItemCondition,BoxCondition,ManualCondition,Notes,Tags,metacritic
"Sony PlayStation","Games","Owned","Final Fantasy VIII","United States of America","Official","Squaresoft","Squaresoft","RPG","Sep 21, 2020","CIB","13.27","20.00","300.39","20.00","-1.0","?","?","?","","","90"
"Sony PlayStation","Games","Owned","Kurt Warner's Arena Football Unleashed","United States of America","Official","Midway Games","Midway Games","Sports","Mar 1, 2020","CIB","8.60","14.60","33.39","14.60","-1.0","?","?","?","","","0"
"Sony PlayStation","Games","Owned","Metal Gear Solid","United States of America","Official","Konami","Konami Computer Entertainment Japan","Action, Adventure, Stealth","Mar 1, 2020","CIB","20.73","56.49","159.94","56.49","-1.0","?","?","?","","","94"
"Sony PlayStation","Games","Owned","Nightmare Creatures","United States of America","Official","Activision","Kalisto Entertainment","Action, Adventure, Horror","Jan 18, 2021","CIB","19.63","39.99","106.02","39.99","-1.0","?","?","?","","","0"
"Sony PlayStation","Systems","Owned","PlayStation Console","United States of America","Official","Sony","SCEI","Missing Field","Mar 2, 2020","Loose","50.50","88.41","230.00","50.50","-1.0","?","?","?","","","0"
"Sony PlayStation","Games","Owned","Resident Evil 2","United States of America","Official","Capcom USA, Inc.","Capcom","Action, Adventure, Horror","Mar 13, 2023","CIB+","35.97","77.41","642.84","77.41","-1.0","?","?","?","","","89"
"Sony PlayStation","Games","Owned","Resident Evil: Director's Cut [Greatest Hits]","United States of America","Official","Capcom","Capcom","First-person shooter, Horror","Mar 1, 2020","CIB","35.49","47.45","299.99","47.45","-1.0","?","?","?","","","0"
"Sony PlayStation","Games","Owned","Star Wars Episode I: Jedi Power Battles","United States of America","Official","LucasArts Entertainment Company LLC","LucasArts Entertainment Company LLC","Action, Beat 'em up","Mar 1, 2020","CIB","8.71","12.90","39.97","12.90","-1.0","?","?","?","","","0"
"Sony PlayStation","Games","Owned","Tekken 3","United States of America","Official","Namco","Namco","Fighting","Jan 24, 2021","CIB","10.00","27.66","85.24","27.66","-1.0","?","?","?","","","96"
"Sony PlayStation","Games","Owned","Tenchu: Stealth Assassins","United States of America","Official","Activision","ACQUIRE","Action, Adventure","Mar 1, 2020","CIB","12.99","23.41","75.00","23.41","-1.0","?","?","?","","","87"
"Sony PlayStation","Games","Owned","Dukes of Hazzard: Racing for Home","United States of America","Official","SouthPeak Interactive, LLC","Sinister Games","Racing","Mar 1, 2020","CIB","7.72","9.96","50.00","9.96","-1.0","?","?","?","","","0"
"Sony PlayStation","Games","Owned","Tomb Raider II - Starring Lara Croft","United States of America","Official","Eidos Interactive","Core Design Ltd., CORE Design Limited","Action, Adventure","Mar 1, 2020","CIB","7.08","10.84","27.50","10.84","-1.0","?","?","?","","","85"
"Sony PlayStation","Games","Owned","Tony Hawk's Pro Skater","United States of America","Official","Activision","Neversoft Entertainment","Sports","Mar 1, 2020","CIB","6.97","14.38","140.00","14.38","-1.0","?","?","?","","","92"
"Sony PlayStation","Games","Wishlist","Resident Evil Director's Cut [2 Disc First Edition]","United States of America","Official","Capcom","Capcom","Horror","Jul 12, 2023","CIB+","54.70","92.99","242.00","92.99","-1.0","?","?","?","","","0"
"Sony PlayStation","Games","Wishlist","Silent Hill","United States of America","Official","Konami","Konami","Action, Horror","Jul 12, 2023","CIB+","139.22","279.99","697.12","279.99","-1.0","?","?","?","","","86"
"Sony PlayStation 2","Games","Owned","Deus Ex: The Conspiracy","United States of America","Official","Eidos Interactive","Ion Storm Inc.","Action, Adventure","Dec 8, 2022","CIB","13.49","19.16","65.00","19.16","-1.0","?","?","?","","","81"
"Sony PlayStation 2","Games","Owned","DOA2: Hardcore","United States of America","Official","Tecmo","Tecmo","Fighting","Mar 13, 2023","CIB","9.15","17.63","99.99","17.63","-1.0","?","?","?","","","91"
"Sony PlayStation 2","Games","Owned","Freedom Fighters","United States of America","Official","EA Games","IO Interactive","Missing Field","Mar 1, 2020","CIB","11.06","12.68","81.45","12.68","-1.0","?","?","?","","","81"
"Sony PlayStation 2","Games","Owned","Metal Gear Solid 2: Sons Of Liberty","United States of America","Official","Konami","Konami Computer Entertainment Japan","Action, Adventure, Stealth","Mar 1, 2020","CIB","9.02","16.72","199.99","16.72","-1.0","?","?","?","","","96"
"Sony PlayStation 2","Games","Owned","Metal Gear Solid 3: Snake Eater","United States of America","Official","Konami","Konami Computer Entertainment Japan","Action, Adventure, Stealth","Mar 1, 2020","CIB","12.15","18.19","88.77","18.19","-1.0","?","?","?","","","91"
"Sony PlayStation 2","Game Accessories","Owned","PlayStation 2 Memory Card 8MB","United States of America","Official","Sony","Missing Field","Missing Field","Dec 9, 2022","Loose","14.72","55.37","27.21","14.72","-1.0","?","?","?","","","0"
"Sony PlayStation 2","Games","Owned","SOCOM: U.S. Navy SEALs","United States of America","Official","Sony","Zipper Interactive","First-person shooter","Oct 13, 2023","CIB+","4.51","8.39","14.50","8.39","-1.0","?","?","?","","","82"
"Sony PlayStation 2","Games","Owned","Document of Metal Gear Solid 2","United States of America","Official","Konami","Konami","First-person shooter, Stealth","Jul 4, 2024","CIB","31.00","84.97","132.18","84.97","94.00","?","?","?","","","0"
"Sony PlayStation 2","Games","Owned","Tony Hawk's Pro Skater 4","United States of America","Official","Activision","Neversoft Entertainment","Sports","Mar 1, 2020","CIB","8.00","11.00","60.82","11.00","-1.0","?","?","?","","","94"
"Sony PlayStation 3","Games","Owned","Assassin's Creed IV: Black Flag","United States of America","Official","Ubisoft Entertainment","Ubisoft","Action, Adventure, Stealth","Mar 1, 2020","CIB","4.19","5.00","12.50","5.00","-1.0","?","?","?","","","88"
"Sony PlayStation 3","Games","Owned","Batman: Arkham City","United States of America","Official","WB Games","Rocksteady Studios Ltd","Action, Adventure, Fighting, Stealth","Mar 1, 2020","CIB","3.62","7.83","18.51","7.83","-1.0","?","?","?","","","96"
"Sony PlayStation 3","Games","Owned","Borderlands","United States of America","Official","2K Games","Gearbox Software","First-person shooter","Mar 1, 2020","CIB","4.65","8.99","18.98","8.99","-1.0","?","?","?","","","83"
"Sony PlayStation 3","Games","Owned","Brütal Legend","United States of America","Official","Electronic Arts","Double Fine Productions, Inc.","Action, Adventure","Jul 26, 2022","CIB+","10.71","12.82","20.71","12.82","-1.0","?","?","?","","","83"
"Sony PlayStation 3","Games","Owned","Bulletstorm [Limited Edition]","United States of America","Official","EA Games","People Can Fly","Action, First-person shooter","Jul 6, 2022","CIB+","5.12","5.94","12.47","5.94","-1.0","?","?","?","","","83"
"Sony PlayStation 3","Games","Owned","Cabela's Big Game Hunter 2012","United States of America","Official","Activision","Activision","Sports","Jul 6, 2022","CIB+","6.10","7.99","45.00","7.99","-1.0","?","?","?","","","0"
"Sony PlayStation 3","Games","Owned","Call of Duty: Black Ops","United States of America","Official","Activision","Treyarch","First-person shooter","Mar 1, 2020","CIB","8.02","8.99","29.99","8.99","-1.0","?","?","?","","","88"
"Sony PlayStation 3","Games","Owned","Call of Duty: Modern Warfare 2","United States of America","Official","Activision","Infinity Ward","First-person shooter","Jul 26, 2022","CIB+","6.83","7.76","36.81","7.76","-1.0","?","?","?","","","94"
"Sony PlayStation 3","Games","Owned","Call of Duty: Modern Warfare 3","United States of America","Official","Activision","Infinity Ward","First-person shooter","Mar 1, 2020","CIB","4.32","8.09","13.00","8.09","-1.0","?","?","?","","","88"
"Sony PlayStation 3","Games","Owned","Disney Infinity 3.0 Edition","United States of America","Official","Disney Interactive","Avalanche Software LLC","Action, Adventure","Mar 13, 2023","CIB","6.07","7.18","10.29","7.18","-1.0","?","?","?","","","0"
"Sony PlayStation 3","Games","Owned","Final Fantasy X / X-2 HD Remaster","United States of America","Official","Square Enix","Square Enix","Action, Adventure, RPG","Feb 28, 2023","CIB","9.97","9.98","18.00","9.98","-1.0","?","?","?","","","0"
"Sony PlayStation 3","Games","Owned","Golden Axe: Beast Rider","United States of America","Official","Sega","Secret Level Inc.","Action, RPG","Jul 26, 2022","CIB+","12.99","17.89","51.99","17.89","-1.0","?","?","?","","","44"
"Sony PlayStation 3","Games","Owned","Kingdom Hearts HD 1.5 ReMIX [Limited Edition]","United States of America","Official","Square Enix","Square Enix","Action, Adventure, RPG","Mar 1, 2020","CIB","12.75","14.04","25.89","14.04","-1.0","?","?","?","","","77"
"Sony PlayStation 3","Games","Owned","LEGO Batman 2: DC Super Heroes","United States of America","Official","WB Games","Traveller's Tales Ltd.","Action, Adventure","Mar 1, 2020","CIB","7.31","8.34","13.86","8.34","-1.0","?","?","?","","","81"
"Sony PlayStation 3","Games","Owned","LEGO Batman 3: Beyond Gotham","United States of America","Official","Warner Bros. Interactive Entertainment","TT Games","Action, Adventure","Mar 1, 2020","CIB","5.82","7.55","14.42","7.55","-1.0","?","?","?","","","0"
"Sony PlayStation 3","Games","Owned","LEGO Indiana Jones: The Original Adventures","United States of America","Official","LucasArts Entertainment Company LLC","TT Games","Action, Adventure","Mar 1, 2020","CIB","9.90","12.49","35.00","12.49","-1.0","?","?","?","","","77"
"Sony PlayStation 3","Games","Owned","LEGO Star Wars: The Complete Saga","United States of America","Official","LucasArts Entertainment Company LLC","TT Games","Action, Adventure","Mar 1, 2020","CIB","9.55","11.31","41.00","11.31","-1.0","?","?","?","","","80"
"Sony PlayStation 3","Games","Owned","Marvel: Ultimate Alliance","United States of America","Official","Activision","Raven Software","Action, RPG","Mar 1, 2020","CIB","27.44","40.47","113.85","40.47","-1.0","?","?","?","","","78"
"Sony PlayStation 3","Games","Owned","Metal Gear Solid 4: Guns of the Patriots [Limited Edition]","United States of America","Official","Konami","Kojima Productions (Konami)","Action, Adventure","Mar 1, 2020","CIB","56.54","64.25","156.10","64.25","-1.0","?","?","?","","","94"
"Sony PlayStation 3","Games","Owned","Metal Gear Solid HD Collection","United States of America","Official","Konami","Bluepoint Games, Kojima Productions (Konami)","Stealth","Mar 1, 2020","CIB","24.99","35.00","45.74","35.00","-1.0","?","?","?","","","89"
"Sony PlayStation 3","Games","Owned","Metal Gear Solid V: Ground Zeroes","United States of America","Official","Konami","Kojima Productions (Konami)","Action, Adventure, RPG, Stealth","Mar 1, 2020","CIB","12.37","14.99","24.97","14.99","-1.0","?","?","?","","","66"
"Sony PlayStation 3","Games","Owned","Midway Arcade Origins","United States of America","Official","WB Games","Backbone Entertainment","Action","Jul 6, 2022","CIB","17.80","23.50","37.83","23.50","-1.0","?","?","?","","","58"
"Sony PlayStation 3","Games","Owned","Minecraft: PlayStation 3 Edition","United States of America","Official","PlayStation Network","Mojang","Action, Adventure, Management Sim, Sandbox","Jul 26, 2022","CIB+","11.82","12.62","28.99","12.62","-1.0","?","?","?","","","86"
"Sony PlayStation 3","Games","Owned","NBA 2K12","United States of America","Official","2K Sports","Visual Concepts","Sports","Mar 13, 2023","CIB","6.99","7.96","24.95","7.96","-1.0","?","?","?","","","90"
"Sony PlayStation 3","Games","Owned","NCAA Football 14","United States of America","Official","EA Sports","EA Tiburon","Sports","Mar 1, 2020","CIB+","17.52","22.40","56.00","22.40","-1.0","?","?","?","","","77"
"Sony PlayStation 3","Systems","Owned","PlayStation 3 Console 60GB","United States of America","Official","Sony","Missing Field","Missing Field","Mar 2, 2020","CIB+","285.87","541.74","2425.03","541.74","-1.0","?","?","?","","","0"
"Sony PlayStation 3","Games","Owned","Red Dead Redemption","United States of America","Official","Rockstar Games","Rockstar San Diego","Action, Adventure, First-person shooter, Sandbox","Mar 1, 2020","CIB","9.82","10.50","75.00","10.50","-1.0","?","?","?","","","95"
"Sony PlayStation 3","Games","Owned","Resistance: Fall of Man","United States of America","Official","Sony Computer Entertainment America, Inc.","Insomniac Games","Action, First-person shooter","Mar 1, 2020","CIB","8.11","10.28","27.82","10.28","-1.0","?","?","?","","","86"
"Sony PlayStation 3","Games","Owned","Rocksmith 2014 Edition","United States of America","Official","Ubisoft Entertainment","Ubisoft","Music","Mar 1, 2020","CIB","7.49","12.50","31.72","12.50","-1.0","?","?","?","","","86"
"Sony PlayStation 3","Games","Owned","Shrek Forever After","United States of America","Official","Activision","XPEC Entertainment","Missing Field","Mar 1, 2020","CIB","10.18","15.69","35.97","15.69","-1.0","?","?","?","","","57"
"Sony PlayStation 3","Games","Owned","Sonic's Ultimate Genesis Collection","United States of America","Official","Sega","Missing Field","Action","Mar 1, 2020","CIB","5.82","9.99","15.24","9.99","-1.0","?","?","?","","","80"
"Sony PlayStation 3","Games","Owned","Spider-Man 3","United States of America","Official","Activision","Treyarch","Action","Apr 12, 2021","CIB","22.95","27.54","59.41","27.54","-1.0","?","?","?","","","60"
"Sony PlayStation 3","Games","Owned","Sports Champions","United States of America","Official","SCEA","Sony Computer Entertainment America, Zindagi Games","Sports","Jul 26, 2022","CIB+","3.42","5.01","6.45","5.01","-1.0","?","?","?","","","76"
"Sony PlayStation 3","Games","Owned","Star Wars: The Force Unleashed","United States of America","Official","Missing Field","Missing Field","Missing Field","Mar 1, 2020","CIB","8.74","10.49","29.50","10.49","-1.0","?","?","?","","","71"
"Sony PlayStation 3","Games","Owned","Darkness","United States of America","Official","2K Games","Starbreeze Studios AB","First-person shooter, Horror","Mar 6, 2021","CIB","14.43","17.55","54.46","17.55","-1.0","?","?","?","","","80"
"Sony PlayStation 3","Games","Owned","Elder Scrolls V: Skyrim","United States of America","Official","Bethesda Softworks","Bethesda Game Studios","Action, RPG","Mar 1, 2020","CIB","4.68","5.62","14.99","5.62","-1.0","?","?","?","","","92"
"Sony PlayStation 3","Games","Owned","Last of Us","United States of America","Official","Sony Computer Entertainment America, Inc.","Naughty Dog Software","Action, Adventure, Stealth, Horror","Feb 28, 2023","CIB","9.94","10.77","32.04","10.77","-1.0","?","?","?","","","95"
"Sony PlayStation 3","Games","Owned","Orange Box","United States of America","Official","Valve Corporation","EA UK, Valve Corporation","Action, Adventure, Puzzle, First-person shooter, Platformer","Mar 1, 2020","CIB","26.25","32.49","88.35","32.49","-1.0","?","?","?","","","89"
"Sony PlayStation 3","Games","Owned","Tony Hawk's Project 8","United States of America","Official","Activision","Neversoft Entertainment","Sports","Mar 1, 2020","CIB","10.14","13.45","41.51","13.45","-1.0","?","?","?","","","76"
"Sony PlayStation 3","Games","Owned","Uncharted 2: Among Thieves","United States of America","Official","Sony Computer Entertainment America, Inc.","Naughty Dog Software","Action, Adventure","Apr 8, 2021","CIB","3.45","6.99","14.99","6.99","-1.0","?","?","?","","","96"
"Sony PlayStation 3","Games","Owned","Uncharted 3: Drake's Deception","United States of America","Official","Sony Computer Entertainment America, Inc.","Naughty Dog Software","Action, Adventure","Apr 8, 2021","CIB","4.84","6.50","12.81","6.50","-1.0","?","?","?","","","92"
"Sony PlayStation 3","Games","Owned","Uncharted: Drake's Fortune","United States of America","Official","Sony Computer Entertainment America, Inc.","Naughty Dog Software","Action, Adventure, First-person shooter","Apr 8, 2021","CIB","4.51","8.00","16.98","8.00","-1.0","?","?","?","","","88"
"Atari 2600","Games","Owned","Adventure","United States of America","Official","Atari, Inc.","Atari","Action, Adventure","Mar 1, 2020","Loose","16.43","64.98","1824.50","16.43","-1.0","?","?","?","","","0"
"Atari 2600","Games","Owned","Adventures of TRON","United States of America","Official","Mattel Electronics","M Network","Action","Mar 1, 2020","Loose","12.25","43.31","64.97","12.25","-1.0","?","?","?","","","0"
"Atari 2600","Games","Owned","Airlock","United States of America","Official","Data Age, Inc.","Data Age","Action","Mar 13, 2023","Loose","8.22","15.50","23.00","8.22","-1.0","?","?","?","","","0"
"Atari 2600","Games","Owned","Alien","United States of America","Official","Fox Interactive","Fox Video Games, Inc.","Action","Mar 1, 2020","Loose","26.37","224.67","337.00","26.37","-1.0","?","?","?","","","0"
"Atari 2600","Games","Owned","Asteroids","United States of America","Official","Atari, Inc.","Atari","Action, First-person shooter","Mar 1, 2020","Loose","5.22","15.54","22.95","5.22","-1.0","?","?","?","","","0"
"Atari 2600","Systems","Owned","Atari 2600 System","United States of America","Official","Atari","Atari, Inc.","Missing Field","Mar 2, 2020","Loose","60.60","116.96","155.25","60.60","-1.0","?","?","?","","","0"
"Atari 2600","Games","Owned","Berzerk","United States of America","Official","Atari, Inc.","Atari","Action, First-person shooter","Mar 1, 2020","Loose","5.39","14.63","24.48","5.39","-1.0","?","?","?","","","0"
"Atari 2600","Games","Owned","Carnival","United States of America","Official","Coleco","Sega","First-person shooter","Mar 1, 2020","Loose","6.49","12.73","48.86","6.49","-1.0","?","?","?","","","0"
"Atari 2600","Games","Owned","Coconuts","United States of America","Official","Telesys","Telesys","Adventure","Mar 1, 2020","Loose","8.77","26.74","40.00","8.77","-1.0","?","?","?","","","0"
"Atari 2600","Games","Owned","Combat","United States of America","Official","Atari, Inc.","Atari","Action, First-person shooter","Mar 1, 2020","Loose","6.06","9.50","61.00","6.06","-1.0","?","?","?","","","0"
"Atari 2600","Games","Owned","Cosmic Creeps","United States of America","Official","Telesys","Telesys","Adventure","Mar 1, 2020","Loose","10.13","29.84","45.00","10.13","-1.0","?","?","?","","","0"
"Atari 2600","Games","Owned","Donkey Kong Junior","United States of America","Official","Atari, Inc.","Coleco, Nintendo R&D1","Action, Platformer","Mar 1, 2020","Loose","14.12","38.00","117.73","14.12","-1.0","?","?","?","","","0"
"Atari 2600","Games","Owned","Dragonfire","United States of America","Official","Imagic","Imagic","Action","Mar 1, 2020","Loose","8.39","24.99","48.74","8.39","-1.0","?","?","?","","","0"
"Atari 2600","Games","Owned","E.T. the Extra-Terrestrial","United States of America","Official","Atari, Inc.","Atari","Adventure","Mar 1, 2020","Loose","10.98","38.99","103.13","10.98","-1.0","?","?","?","","","0"
"Atari 2600","Games","Owned","Enduro","United States of America","Official","Polyvox","Activision","Racing","Mar 1, 2020","Loose","9.11","28.38","79.98","9.11","-1.0","?","?","?","","","0"
"Atari 2600","Games","Owned","Ghostbusters [Blue Label]","United States of America","Official","Missing Field","Missing Field","Action","Nov 22, 2021","Loose","19.64","59.31","89.00","19.64","-1.0","?","?","?","","","0"
"Atari 2600","Games","Owned","Golf","United States of America","Official","Atari, Inc.","Atari","Sports","Mar 1, 2020","Loose","4.76","14.66","25.00","4.76","-1.0","?","?","?","","","0"
"Atari 2600","Games","Owned","Haunted House","United States of America","Official","Atari, Inc.","Atari","Action, Adventure","Mar 13, 2023","Loose","9.56","24.64","81.25","9.56","-1.0","?","?","?","","","0"
"Atari 2600","Games","Owned","Infiltrate","United States of America","Official","Apollo, Inc.","Apollo, Inc.","Action","Mar 1, 2020","Loose","6.92","18.00","27.00","6.92","-1.0","?","?","?","","","0"
"Atari 2600","Games","Owned","Karate","United States of America","Official","Froggo Games Corporation","Froggo Games Corporation","Fighting","Mar 1, 2020","Loose","10.57","42.50","34.95","10.57","-1.0","?","?","?","","","0"
"Atari 2600","Games","Owned","Midnight Magic","United States of America","Official","Atari, Inc.","Atari","Action","Mar 1, 2020","Loose","7.01","17.26","24.47","7.01","-1.0","?","?","?","","","0"
"Atari 2600","Games","Owned","Othello","United States of America","Official","Atari, Inc.","Atari","Strategy","Mar 1, 2020","Loose","6.01","18.92","34.29","6.01","-1.0","?","?","?","","","0"
"Atari 2600","Games","Owned","Pac-Man","United States of America","Official","Atari, Inc.","Atari","Puzzle","Mar 1, 2020","Loose","6.31","20.00","61.67","6.31","-1.0","?","?","?","","","0"
"Atari 2600","Games","Owned","Pitfall!","United States of America","Official","Activision","Activision","Platformer","Mar 1, 2020","Loose","15.00","42.53","479.95","15.00","-1.0","?","?","?","","","0"
"Atari 2600","Games","Owned","Q*bert","United States of America","Official","Atari, Inc.","Parker Brothers","Puzzle, Platformer","Mar 1, 2020","Loose","10.36","23.23","34.29","10.36","-1.0","?","?","?","","","0"
"Atari 2600","Games","Owned","Riddle of the Sphinx","United States of America","Official","Imagic","Imagic","Action","Mar 1, 2020","Loose","3.88","17.25","28.99","3.88","-1.0","?","?","?","","","0"
"Atari 2600","Games","Owned","Skate Boardin'","United States of America","Official","Absolute Entertainment","Absolute Entertainment","Adventure","Mar 1, 2020","Loose","5.17","14.99","30.00","5.17","-1.0","?","?","?","","","0"
"Atari 2600","Games","Owned","Space Jockey","United States of America","Official","U.S. Games","U.S. Games","First-person shooter","Mar 1, 2020","Loose","4.55","14.71","20.00","4.55","-1.0","?","?","?","","","0"
"Atari 2600","Games","Owned","Space War","United States of America","Official","Atari, Inc.","Atari","Action","Mar 1, 2020","Loose","5.00","13.53","25.00","5.00","-1.0","?","?","?","","","0"
"Atari 2600","Games","Owned","Super Breakout","United States of America","Official","Atari, Inc.","Atari","Action","Mar 1, 2020","Loose","6.81","15.16","23.99","6.81","-1.0","?","?","?","","","0"
"Atari 2600","Games","Owned","Swordquest: EarthWorld","United States of America","Official","Atari, Inc.","Atari","Action","Mar 1, 2020","Loose","11.11","17.50","52.82","11.11","-1.0","?","?","?","","","0"
"Atari 2600","Games","Owned","Swordquest: FireWorld","United States of America","Official","Atari, Inc.","Atari","Action","Mar 1, 2020","Loose","6.86","13.23","29.00","6.86","-1.0","?","?","?","","","0"
"Sony PlayStation 4","Games","Owned","Assassin's Creed Syndicate","United States of America","Official","Ubisoft Entertainment","Ubisoft Quebec","Action, Adventure, Stealth","Mar 1, 2020","CIB","8.05","8.43","17.89","8.43","-1.0","?","?","?","","","76"
"Sony PlayStation 4","Games","Owned","Assassin's Creed: Odyssey","United States of America","Official","Ubisoft Entertainment","Ubisoft","Action, Adventure","Mar 1, 2020","CIB","10.95","12.14","17.09","12.14","-1.0","?","?","?","","","83"
"Sony PlayStation 4","Games","Owned","Batman: Arkham Knight","United States of America","Official","WB Games","Rocksteady","Action, Adventure, Sandbox","Mar 1, 2020","CIB","8.34","12.00","23.98","12.00","-1.0","?","?","?","","","87"
"Sony PlayStation 4","Games","Owned","Batman: Arkham VR","United States of America","Official","WB Games","Rocksteady Studios Ltd","Adventure, Strategy","Mar 13, 2023","CIB","7.19","7.99","13.31","7.99","-1.0","?","?","?","","","74"
"Sony PlayStation 4","Games","Owned","Call of Duty: Modern Warfare","United States of America","Official","Activision","Infinity Ward","Action, First-person shooter","Jul 26, 2022","CIB+","9.52","11.31","19.98","11.31","-1.0","?","?","?","","","80"
"Sony PlayStation 4","Games","Owned","Dead or Alive 6","United States of America","Official","Koei Tecmo","Team Ninja","Action, Fighting","Mar 1, 2020","CIB","23.99","25.49","47.32","25.49","-1.0","?","?","?","","","72"
"Sony PlayStation 4","Games","Owned","Dead Rising","United States of America","Official","Capcom","Capcom","Action, Adventure","Mar 1, 2020","CIB","11.00","14.06","22.50","14.06","-1.0","?","?","?","","","78"
"Sony PlayStation 4","Games","Owned","Destiny","United States of America","Official","Activision","Bungie","Action, First-person shooter","Mar 1, 2020","CIB","4.71","4.93","11.00","4.93","-1.0","?","?","?","","","76"
"Sony PlayStation 4","Games","Owned","Diablo III: Reaper of Souls - Ultimate Evil Edition","United States of America","Official","Blizzard Entertainment","Blizzard","Action, Adventure, RPG","Mar 1, 2020","CIB","7.48","9.09","17.02","9.09","-1.0","?","?","?","","","90"
"Sony PlayStation 4","Games","Owned","Final Fantasy VII Remake [Deluxe Edition]","United States of America","Official","Square Enix","Square Enix","Action, Adventure, RPG","Jul 26, 2022","CIB+","39.79","39.99","72.72","39.99","-1.0","1","1","1","","","87"
"Sony PlayStation 4","Games","Owned","Friday The 13th: The Game - Ultimate Slasher Switch Edition","United States of America","Official","Gun Media","Illfonic","Action, RPG, Horror","Dec 30, 2024","CIB+","16.77","17.98","41.27","17.98","-1.0","1","1","1","","","0"
"Sony PlayStation 4","Games","Owned","Horizon Zero Dawn","United States of America","Official","Sony Computer Entertainment","Guerrilla Games","Action, Adventure, RPG","Sep 24, 2021","CIB","7.37","7.97","22.57","7.97","-1.0","?","?","?","","","89"
"Sony PlayStation 4","Games","Owned","Madden NFL 15","United States of America","Official","Electronic Arts","Electronic Arts","Sports","Mar 1, 2020","CIB","3.99","7.76","18.48","7.76","-1.0","?","?","?","","","81"
"Sony PlayStation 4","Games","Owned","Marvel's Spider-Man","United States of America","Official","Sony Computer Entertainment America, Inc.","Insomniac Games","Action, Adventure","Mar 1, 2020","CIB","10.74","12.55","22.49","12.55","-1.0","?","?","?","","","87"
"Sony PlayStation 4","Games","Owned","Metal Gear Solid V: The Phantom Pain","United States of America","Official","Konami","Kojima Productions (Konami)","Action, Stealth","Mar 1, 2020","CIB","9.99","11.71","22.85","11.71","-1.0","?","?","?","","","93"
"Sony PlayStation 4","Games","Owned","MLB 14: The Show","United States of America","Official","Sony Interactive Entertainment","Sony San Diego Studio","Sports","Mar 1, 2020","CIB","5.22","7.46","12.55","7.46","-1.0","?","?","?","","","83"
"Sony PlayStation 4","Games","Owned","NHL 15","United States of America","Official","Electronic Arts","EA Sports","Sports","Mar 1, 2020","CIB","4.08","4.16","15.97","4.16","-1.0","?","?","?","","","60"
"Sony PlayStation 4","Systems","Owned","PlayStation 4 Console 500GB [Glacier White]","United States of America","Official","Missing Field","Sony Computer Entertainment","Missing Field","Jan 19, 2022","Loose","105.64","280.37","500.00","105.64","-1.0","?","?","?","","","0"
"Sony PlayStation 4","Systems","Owned","PlayStation VR [Marvel's Iron Man VR Bundle]","United States of America","Official","Sony Interactive Entertainment","Camouflaj","Missing Field","Jul 13, 2023","CIB","148.88","184.99","223.09","184.99","-1.0","?","?","?","","","0"
"Sony PlayStation 4","Games","Owned","Rayman Legends","United States of America","Official","Ubisoft Entertainment","Ubisoft Montpellier","Platformer","Mar 1, 2020","CIB","10.00","10.56","16.25","10.56","-1.0","?","?","?","","","90"
"Sony PlayStation 4","Games","Owned","Red Dead Redemption II","United States of America","Official","Rockstar Games","Rockstar Games","Action, Adventure","Mar 1, 2020","CIB","12.24","14.99","17.80","14.99","-1.0","?","?","?","","","97"
"Sony PlayStation 4","Games","Owned","Resident Evil 2","United States of America","Official","Capcom","Capcom","Action, Horror","Jul 26, 2022","CIB+","13.42","13.49","23.20","13.49","-1.0","1","1","1","","","91"
"Sony PlayStation 4","Games","Owned","South Park: The Fractured But Whole","United States of America","Official","Ubisoft Entertainment","Ubisoft San Francisco","Action, Adventure, RPG","Jan 4, 2021","CIB","10.68","12.48","23.97","12.48","-1.0","1","1","1","","","79"
"Sony PlayStation 4","Games","Owned","Elder Scrolls V: Skyrim Special Edition","United States of America","Official","Bethesda Softworks","Bethesda Game Studios","RPG","Mar 1, 2020","CIB","14.43","14.99","46.96","14.99","-1.0","?","?","?","","","81"
"Sony PlayStation 4","Games","Owned","Elder Scrolls V: Skyrim VR","United States of America","Official","Bethesda Softworks","Bethesda","RPG","Mar 13, 2023","CIB","8.42","12.07","17.69","12.07","-1.0","?","?","?","","","77"
"Sony PlayStation 4","Games","Owned","Last of Us Part II","United States of America","Official","Sony Interactive Entertainment","Naughty Dog Software","Action, Adventure","Dec 26, 2020","CIB","17.98","18.29","26.99","18.29","-1.0","1","1","1","","","93"
"Sony PlayStation 4","Games","Owned","Last Of Us Remastered [Playstation Hits]","United States of America","Official","Sony Computer Entertainment","Naughty Dog Software","Action, Adventure, Horror","Mar 13, 2023","CIB","9.44","9.99","14.99","9.99","-1.0","?","?","?","","","95"
"Sony PlayStation 4","Games","Owned","Tony Hawk's Pro Skater 1 + 2","United States of America","Official","Activision","Vicarious Visions","Sports","Mar 13, 2023","CIB","12.13","13.23","22.63","13.23","-1.0","?","?","?","","","89"
"Sega Dreamcast","Games","Owned","Dead or Alive 2","United States of America","Official","Tecmo","Team Ninja","Fighting","Jan 24, 2021","CIB","20.87","36.50","100.18","36.50","-1.0","?","?","?","","","0"
"Sega Dreamcast","Games","Owned","NFL Blitz 2000","United States of America","Official","Midway","Midway","Sports","Mar 1, 2020","CIB","19.98","24.58","67.92","24.58","-1.0","?","?","?","","","0"
